VERSION: TICRA-EM-FIELD-V0.1
Field data in grid
SOURCE_FIELD_NAME: Primary_PO_Calc_1
FREQUENCY_NAME: Frequency_1
FREQUENCY:  750.000000000000 GHz,
++++
 1
           1           3           3           3
           0           0
 -0.1200000000E+01 -0.1200000000E+01  0.1200000000E+01  0.1200000000E+01
         101         101           0
  0.1231731117E-08  0.3863397759E-09 -0.1047904340E-08 -0.3289959148E-09 -0.6048350751E-09 -0.3588856761E-09
  0.1295578975E-08  0.7823689192E-10 -0.1068843977E-08 -0.6791849828E-10 -0.5133806277E-09 -0.4784586825E-09
 -0.1440781575E-08 -0.1095683419E-09  0.1162431718E-08  0.9789992576E-10  0.2577309896E-09  0.6348710642E-09
 -0.1592815135E-08 -0.5160475238E-09  0.1239325348E-08  0.4275476843E-09 -0.1281612009E-09  0.6415711988E-09
  0.1508106473E-08  0.1233617322E-08 -0.1139456596E-08 -0.9617301550E-09  0.4698932290E-09 -0.3986257209E-09
  0.1004388352E-08  0.1983157088E-08 -0.7338798173E-09 -0.1483523392E-08  0.5705106331E-09 -0.1401830781E-10
 -0.2349539903E-09 -0.2469780955E-08  0.1475409061E-09  0.1801526936E-08 -0.4264120837E-09 -0.2955228941E-09
  0.3874338863E-09 -0.2671119153E-08 -0.3017130501E-09  0.1895986192E-08 -0.2074789282E-09 -0.4205182088E-09
 -0.4539840156E-09  0.2827704914E-08  0.3088741273E-09 -0.1956427025E-08  0.7058336684E-10  0.4216088389E-09
  0.3517649806E-09  0.2948725508E-08 -0.2274686699E-09 -0.1983181773E-08  0.4847937115E-10  0.3934061120E-09
 -0.2144481084E-08 -0.2134989307E-08  0.1426274237E-08  0.1401350015E-08 -0.1782895463E-09 -0.3479483257E-09
 -0.2825805135E-08  0.1018143460E-08  0.1813695408E-08 -0.6487998500E-09 -0.3885503028E-09 -0.1147812372E-09
 -0.1297478840E-08 -0.2616991413E-08  0.8247175511E-09  0.1634866843E-08  0.1833214314E-09 -0.3953359968E-09
 -0.1002668857E-08  0.2590259876E-08  0.6195689567E-09 -0.1582415964E-08 -0.4799130177E-09  0.4473421390E-10
 -0.1187850378E-08  0.2281049796E-08  0.7091044868E-09 -0.1350066824E-08 -0.5180502087E-09 -0.9578437187E-10
 -0.5017716537E-09 -0.2274221484E-08  0.3236765046E-09  0.1320417161E-08  0.5202318325E-09 -0.2181053604E-09
 -0.1994481079E-08  0.4377514327E-09  0.1121193153E-08 -0.2841619613E-09 -0.1876563978E-09 -0.5717845435E-09
 -0.1593758526E-08 -0.7026809760E-09  0.8688732140E-09  0.3927887297E-09  0.2094784065E-09 -0.6096075088E-09
  0.1470244907E-08  0.4766959128E-11 -0.7978241155E-09 -0.6527404022E-11  0.7888665259E-10  0.6642874449E-09
  0.7278324209E-10 -0.1183424234E-08 -0.1983035973E-10  0.5667906304E-09  0.6696614620E-09 -0.9600619556E-10
  0.5425678418E-09 -0.8793691813E-09 -0.2739171698E-09  0.4056731038E-09  0.6830274513E-09  0.8902747714E-10
  0.2837109351E-09  0.9251481087E-09 -0.1582090459E-09 -0.3928547512E-09 -0.3940787699E-09  0.5447657544E-09
  0.5774708497E-09 -0.8596823783E-09 -0.2440793731E-09  0.3568689876E-09  0.6416503900E-09 -0.1939762708E-09
 -0.2038596860E-09 -0.1180270175E-08  0.1163551180E-09  0.5076846090E-09  0.2489687437E-09 -0.6140146573E-09
  0.7125534107E-09 -0.1139115322E-08 -0.2706570224E-09  0.4747015940E-09  0.5615762124E-09 -0.3184265285E-09
  0.6336561563E-09  0.1350384907E-08 -0.2577210128E-09 -0.5627423307E-09 -0.2119242920E-10  0.6416220365E-09
 -0.2194353427E-09 -0.1592099394E-08  0.8588646226E-10  0.6206241131E-09  0.2250867343E-09 -0.5864693444E-09
 -0.1651487528E-08  0.2371928678E-09  0.5943858344E-09 -0.9818521156E-10 -0.5630702501E-09 -0.2407375842E-09
 -0.1455644346E-08  0.8473608597E-09  0.4814670664E-09 -0.2880841631E-09 -0.6007799121E-09 -0.4065648439E-10
 -0.1701571514E-08 -0.2878672731E-09  0.6101573778E-09  0.7587250808E-10 -0.4233570389E-09 -0.4374660757E-09
  0.5368954572E-09 -0.1594403079E-08 -0.1415668619E-09  0.5365805190E-09  0.5081031363E-09 -0.3220433341E-09
  0.1629466359E-09  0.1575082290E-08 -0.2432260745E-10 -0.4647000820E-09 -0.3427866468E-09  0.4993149774E-09
  0.4454854299E-09 -0.1423608354E-08 -0.1510361336E-09  0.3919946520E-09  0.5201718410E-09 -0.3159469057E-09
 -0.1370811564E-08  0.1213738738E-09  0.3606037443E-09 -0.7905978489E-10 -0.4784849548E-09 -0.3612761299E-09
 -0.3318594992E-09  0.1213317838E-08  0.4015778823E-10 -0.3072936400E-09 -0.5041503767E-09  0.3266420491E-09
  0.2538261613E-09  0.1115085718E-08 -0.3357108915E-10 -0.2676019030E-09 -0.2553961094E-09  0.5554353892E-09
  0.1808969015E-09  0.1010170327E-08 -0.2820856357E-10 -0.2422683405E-09 -0.2481019055E-09  0.5601520053E-09
 -0.3013756988E-09  0.8003336264E-09  0.2717864464E-10 -0.1215645841E-09 -0.4706405444E-09  0.3605525290E-09
 -0.7491952459E-09  0.9169026517E-10  0.9131314117E-10  0.1127241758E-11 -0.5646760132E-09 -0.1790445279E-09
 -0.1972098572E-09 -0.6604126086E-09  0.5355295889E-10  0.8631234827E-10  0.3387170423E-10 -0.5907805626E-09
  0.6082083272E-09 -0.2172754231E-10 -0.6418801248E-10  0.1252119641E-10  0.5766451809E-09  0.1047937116E-09
 -0.2835722229E-09  0.5083682893E-09  0.4195397730E-10 -0.6727477379E-10 -0.3233879559E-09  0.4903313458E-09
 -0.1418702059E-09 -0.4581791422E-09  0.1964459937E-10 -0.5124317498E-11 -0.1917369519E-09 -0.5364126306E-09
