VERSION: TICRA-EM-FIELD-V0.1
Field data in grid
SOURCE_FIELD_NAME: Primary_PO_Calc_1
FREQUENCY_NAME: Frequency_1
FREQUENCY:  750.000000000000 GHz,
++++
 1
           1           3           3           3
           0           0
 -0.1200000000E+01 -0.1200000000E+01  0.1200000000E+01  0.1200000000E+01
         101         101           0
 -0.6723930679E-09 -0.1323701977E-08  0.5731018639E-09  0.1117947020E-08  0.2470591571E-09  0.7116524223E-09
 -0.9346193704E-09 -0.1099722117E-08  0.7642580482E-09  0.9091975117E-09  0.9454094247E-10  0.7461747496E-09
  0.1014415352E-08  0.1185529656E-08 -0.8081506188E-09 -0.9613061637E-09  0.2197450958E-09 -0.7015268147E-09
  0.8522193222E-09  0.1577420783E-08 -0.6488303021E-09 -0.1251142939E-08  0.5434154341E-09 -0.4459428834E-09
 -0.2977647543E-09 -0.2065072930E-08  0.2062102738E-09  0.1585458528E-08 -0.6618113058E-09  0.1640487647E-10
  0.6159057281E-09 -0.2312604326E-08 -0.4776506458E-09  0.1718836138E-08 -0.4872453340E-09 -0.3689761670E-09
 -0.1571795244E-08  0.2182617020E-08  0.1166749526E-08 -0.1579820370E-08  0.1637652626E-09  0.5294698478E-09
 -0.2225926115E-08  0.1928623835E-08  0.1604180088E-08 -0.1357346260E-08 -0.9771223755E-10  0.4879252851E-09
  0.2398458899E-08 -0.2023911492E-08 -0.1660683475E-08  0.1396057717E-08  0.2096419920E-09 -0.3932188184E-09
  0.1817320984E-08 -0.2724380511E-08 -0.1239547173E-08  0.1829346647E-08  0.2078830508E-09 -0.3518441366E-09
  0.2772491077E-09  0.3331927030E-08 -0.1903985732E-09 -0.2197373078E-08 -0.7634270179E-10  0.3881804621E-09
  0.3126199507E-08  0.1162917432E-08 -0.2007716187E-08 -0.7559023173E-09  0.2321747615E-09  0.3370526132E-09
 -0.7723858428E-09  0.3158218360E-08  0.4765512074E-09 -0.1979803804E-08 -0.3991785411E-09  0.1873686977E-09
  0.2719197980E-08 -0.1503163801E-08 -0.1673153782E-08  0.9194662303E-09  0.4035687257E-09  0.2807100745E-09
  0.2664011797E-08 -0.1115764489E-08 -0.1592520445E-08  0.6617453314E-09  0.3430042450E-09  0.4201612895E-09
 -0.1194406882E-08  0.2323621841E-08  0.6641431669E-09 -0.1359601371E-08 -0.5552894314E-09 -0.1811686539E-09
  0.2045645114E-08  0.1045128701E-08 -0.1162528574E-08 -0.5558222779E-09 -0.2405298261E-09  0.5786247219E-09
  0.9106553031E-09  0.1752209045E-08 -0.5056893880E-09 -0.9678946585E-09 -0.5745208354E-09  0.3436782591E-09
 -0.1298831799E-08 -0.1026007365E-08  0.7132247606E-09  0.5454950206E-09  0.3826776972E-09 -0.5793121756E-09
 -0.8946080531E-09  0.9944684618E-09  0.4379170693E-09 -0.4923829103E-09 -0.6058322913E-09 -0.3746686853E-09
 -0.1083442768E-08  0.4085601332E-09  0.5343802213E-09 -0.1900169167E-09 -0.4932346283E-09 -0.5285425297E-09
  0.3954503231E-09 -0.9900542942E-09 -0.1560278467E-09  0.4427590038E-09  0.6878723717E-09 -0.1743486587E-09
 -0.1090831275E-08  0.3357715934E-09  0.4730173432E-09 -0.1384397110E-09 -0.6505033515E-09 -0.2709359297E-09
 -0.6476132750E-09  0.1126243710E-08  0.2556689084E-09 -0.4938299432E-09 -0.6090746194E-09  0.3275013592E-09
 -0.1405105854E-08  0.4562074682E-09  0.5639995747E-09 -0.1980271228E-09 -0.6651889936E-09 -0.1170455295E-09
  0.4034078972E-09 -0.1599565864E-08 -0.1654354495E-09  0.6605013852E-09  0.4384913503E-09 -0.5040587477E-09
 -0.9366663656E-09  0.1517313268E-08  0.3619675943E-09 -0.5901832368E-09 -0.5660229509E-09  0.3229422278E-09
  0.1587876071E-08  0.9729927131E-09 -0.5778037642E-09 -0.3473213645E-09  0.2939463922E-09  0.5661233571E-09
  0.1871302150E-08  0.3065028195E-09 -0.6345277909E-09 -0.1081268217E-09  0.4580444837E-09  0.4301541648E-09
  0.1271534242E-08  0.1444231986E-08 -0.4668218997E-09 -0.4807788200E-09  0.4973839433E-10  0.6262575479E-09
 -0.1589052462E-08  0.1007600265E-08  0.4904055154E-09 -0.3582584014E-09 -0.6189682415E-09 -0.7851410766E-10
  0.9666125102E-09 -0.1514892749E-08 -0.3116321270E-09  0.4480422256E-09  0.6067843803E-09 -0.1781181850E-09
 -0.1398262432E-08  0.9581548316E-09  0.4201140365E-09 -0.2601023531E-09 -0.6309520828E-09 -0.8838028113E-10
  0.1296026608E-08  0.8425099933E-09 -0.3582776980E-09 -0.1810299352E-09  0.1439937600E-09  0.6101449535E-09
  0.1129491379E-08 -0.8434418334E-09 -0.2425381001E-09  0.2282209393E-09  0.6243967651E-09  0.7492122306E-10
  0.5207359620E-09 -0.1190028690E-08 -0.1377325869E-09  0.2881894129E-09  0.5779447883E-09 -0.2872632980E-09
  0.4961737523E-09 -0.1042050033E-08 -0.1175072635E-09  0.2528623780E-09  0.5740429222E-09 -0.2961036782E-09
  0.8132013062E-09 -0.5179328803E-09 -0.1227812945E-09  0.8107585678E-10  0.6331329713E-09  0.2214589500E-10
  0.7471868749E-09  0.4146543122E-09 -0.9505782928E-10 -0.7127827414E-10  0.3497794154E-09  0.5294005599E-09
 -0.2499185761E-09  0.7075935125E-09  0.6999677648E-11 -0.1035224343E-09 -0.4261420502E-09  0.4667610820E-09
 -0.5481418154E-09 -0.3643467711E-09  0.6048488309E-10  0.3023296234E-10 -0.4113501158E-09 -0.4758427609E-09
  0.5588540114E-09 -0.2733303412E-09 -0.6627419546E-10  0.3891357521E-10  0.6003908147E-09 -0.1947920392E-09
 -0.1758702389E-09  0.4809469715E-09 -0.1003541708E-10  0.4106610919E-11 -0.2020987280E-09  0.5802554654E-09
 -0.1141301836E-09 -0.4399181762E-09  0.1846477044E-10 -0.2207456097E-10 -0.2325153262E-09 -0.5670186813E-09
  0.2613366743E-09  0.3919201823E-09 -0.1373804348E-10 -0.6943898164E-10  0.4939589456E-09  0.3833036779E-09
 -0.3438770414E-09 -0.2447915477E-09  0.1668708662E-10  0.1204492982E-10 -0.6003415579E-09 -0.1463652140E-09
  0.3022120377E-09  0.1847558295E-09  0.2698714165E-10 -0.4959184963E-10  0.6064655441E-09 -0.2418087658E-10
